matchId,blueTeamTotalKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamTotalGold,blueTeamXp,redTeamTotalKills,redTeamTowersDestroyed,redTeamMinionsKilled,redTeamTotalGold,redTeamXp,blueWin
EUW1_6879467989',13,0,1,7,1,353,26431,27703,11,0,382,26842,30916,0
EUW1_6879441993',15,1,2,7,1,376,29528,31952,9,1,389,26172,29797,1
EUW1_6879416896',12,0,0,6,1,365,27872,30611,16,0,347,29032,31345,0
EUW1_6878812536',6,0,0,11,0,335,24437,29235,12,0,410,27467,32478,0
EUW1_6878745552',15,0,1,4,1,339,28923,30349,12,0,349,26553,29513,1
EUW1_6883413720',11,0,0,13,0,337,26833,29026,22,2,405,33609,31597,0
EUW1_6883340427',14,0,1,7,1,376,29913,32398,15,1,358,29080,30366,1
EUW1_6883294778',10,0,0,7,1,341,26583,26367,18,2,406,31918,33506,0
EUW1_6883232334',1,0,0,15,0,367,22040,28920,11,3,436,30615,32782,0
EUW1_6882713200',8,0,0,5,0,371,25645,31331,6,1,394,25027,28826,1
EUW1_6882662351',7,0,0,16,0,302,23148,25203,18,4,354,33162,31859,0
EUW1_6882588759',8,0,1,9,1,383,26774,33295,8,1,430,27250,31518,1
EUW1_6882455915',22,0,2,7,1,327,31651,32287,11,1,328,26290,28958,1
EUW1_6882446636',1,0,0,10,0,351,21039,25722,10,1,403,27453,31324,0
EUW1_6882410589',12,0,1,8,1,340,26695,27207,9,1,388,25926,28253,1
EUW1_6882382135',7,0,0,3,0,333,23713,28843,7,0,401,24952,30067,1
EUW1_6882379524',13,0,0,8,0,345,27542,30874,14,0,315,27518,31912,1
EUW1_6882096566',9,0,1,5,0,331,25922,28385,14,1,348,27132,29419,1
EUW1_6882039335',13,0,1,8,0,366,29814,30467,9,2,299,25585,27073,1
EUW1_6882000768',15,0,1,7,1,350,29048,29814,24,0,312,30639,29547,1
EUW1_6881934670',13,0,0,7,1,360,27218,29063,15,1,389,30829,30832,1
EUW1_6880931895',8,1,0,6,0,393,26841,31040,11,0,396,27721,31201,0
EUW1_6880002389',9,0,0,3,1,385,26747,29996,12,1,364,27094,31414,1
EUW1_6879899082',9,0,0,5,1,328,24550,28554,16,1,288,27914,30070,0
EUW1_6879738962',13,0,1,11,0,341,28502,28975,19,1,343,31692,30194,0
EUW1_6879683276',14,1,1,3,0,363,28769,30228,6,0,370,24399,28721,1
EUW1_6879571892',16,0,2,9,1,362,30478,29992,15,0,366,29182,30461,1
EUW1_6879531527',14,0,1,12,1,409,30243,32760,6,1,408,26779,30662,1
EUW1_6879484880',15,0,1,6,1,356,29781,30480,12,1,399,29073,31574,0
EUW1_6879440067',15,0,0,4,1,344,27386,30459,5,0,345,23831,28445,1
EUW1_6878416750',9,0,0,7,1,334,25413,27742,15,1,361,28461,29069,0
EUW1_6878202362',11,0,2,9,1,381,28972,31624,9,1,329,25137,28306,1
EUW1_6878167270',16,0,1,8,0,378,30485,31142,9,0,354,25954,28431,1
EUW1_6878020349',15,0,0,3,1,374,28313,30980,13,1,363,27649,32407,0
EUW1_6877606779',13,0,0,11,0,360,26718,28703,14,1,343,27506,28909,0
EUW1_6877551847',12,0,3,8,0,360,29943,30172,9,2,339,25507,29446,1
EUW1_6877198497',21,0,1,12,1,367,33094,31956,20,1,339,30551,30006,0
EUW1_6877146684',14,0,1,4,1,385,30091,31538,3,1,362,23409,28061,1
EUW1_6877088986',16,0,1,6,1,364,29592,29940,7,0,358,25784,28408,1
EUW1_6876917346',14,0,0,9,0,364,26992,29645,10,0,371,27750,28954,0
EUW1_6876855323',13,0,0,15,0,314,27214,29048,21,1,378,32299,31110,0
EUW1_6883755694',11,0,0,8,1,368,26242,30231,6,0,414,25493,29148,1
EUW1_6883725455',11,0,0,5,1,387,28208,31530,10,1,352,25790,29273,1
EUW1_6883711227',21,0,1,14,0,308,30353,30725,15,2,307,29475,27107,1
EUW1_6883637304',10,0,0,9,1,374,26419,29445,15,0,363,29016,28956,0
EUW1_6883608843',9,0,0,13,0,399,28513,31225,17,2,341,29765,30221,0
EUW1_6883503868',14,0,1,3,0,378,29491,32065,11,2,363,27586,30065,1
EUW1_6883255472',17,0,0,15,0,334,30146,28822,18,3,340,30798,30149,1
EUW1_6883164098',24,0,4,12,0,367,35591,32284,14,1,331,28159,27804,1
EUW1_6882291036',10,0,1,8,1,376,27890,28319,13,1,399,29893,30991,0
EUW1_6882276576',22,0,1,16,1,329,32405,31215,20,1,358,31529,28975,0
EUW1_6881877054',12,0,1,9,0,329,27637,28122,15,1,317,27409,28182,0
EUW1_6881565112',8,0,1,6,1,375,26491,29205,6,1,390,26461,30102,0
EUW1_6881505021',10,0,0,3,1,337,25679,26925,12,1,296,25224,25492,1
EUW1_6880469168',21,0,0,7,1,302,28880,28076,20,1,356,31608,30108,0
EUW1_6880402597',7,0,0,15,0,378,24359,27065,21,3,445,34752,34384,0
EUW1_6880043334',13,0,0,8,0,320,27046,28464,21,1,333,29959,31129,0
EUW1_6879225998',9,0,1,9,0,382,28405,29815,18,1,351,29835,31064,0
EUW1_6879122020',17,0,1,7,1,371,30908,29949,12,0,347,27326,29305,1
EUW1_6883232167',15,0,0,12,1,377,30662,29563,15,2,331,28404,28788,0
EUW1_6882693028',19,0,1,11,0,361,32486,31424,19,2,337,31781,30779,1
EUW1_6882632191',18,0,2,14,0,356,30540,30834,23,2,322,31136,30389,0
EUW1_6882584163',17,0,0,12,0,322,28473,27643,16,3,348,31220,28767,0
EUW1_6882248137',17,0,2,8,0,372,31099,31191,12,0,347,27423,29128,1
EUW1_6882213057',16,0,0,12,1,349,28202,28875,19,1,370,30793,32665,0
EUW1_6882130666',11,0,0,15,0,299,26206,27060,23,2,370,35111,33492,0
EUW1_6882076110',16,0,0,12,0,325,27369,29048,23,1,389,32502,31584,0
EUW1_6882013396',12,0,2,9,1,373,30324,31350,18,1,388,30079,32390,1
EUW1_6881961127',11,0,0,14,1,332,28342,30978,20,3,365,32446,32500,0
EUW1_6881851725',20,0,2,10,0,355,31125,31819,15,2,351,28963,28558,1
EUW1_6880701834',17,0,0,5,1,353,28918,30258,13,1,321,26225,27847,0
EUW1_6880674670',10,0,0,7,1,343,25237,27975,13,1,373,28823,31528,0
EUW1_6880629826',14,1,1,10,0,396,28553,30885,11,1,352,28812,30278,1
EUW1_6880596478',16,0,1,10,1,332,29975,29020,14,0,330,26835,28159,1
EUW1_6880535071',13,0,0,11,0,331,26886,27759,19,2,321,30869,29376,0
EUW1_6880271467',3,0,0,15,0,294,20744,24822,23,5,409,35390,35852,0
EUW1_6880216591',26,0,1,12,0,308,32128,27281,18,2,298,30451,29943,1
EUW1_6883329187',20,1,3,5,1,406,33666,34229,7,0,373,25895,29968,1
EUW1_6883264377',18,0,2,16,0,322,30499,27164,13,2,389,31093,29630,0
EUW1_6883017845',7,0,1,7,0,358,24988,29599,10,0,377,25309,28550,0
EUW1_6882979020',6,0,0,11,0,373,25085,28015,20,1,373,31440,31853,0
EUW1_6882952656',3,0,0,12,0,330,21989,26697,16,3,391,31253,32516,0
EUW1_6882871486',8,0,1,4,1,360,26373,27812,13,1,368,29599,31356,0
EUW1_6882827763',8,1,1,8,0,369,26997,29782,12,1,355,27238,29579,1
EUW1_6882782194',7,0,0,8,0,383,25335,29258,17,1,387,30423,34724,1
EUW1_6882740098',15,1,1,8,1,351,29864,29085,14,1,352,29245,30666,0
EUW1_6882698137',15,0,1,6,1,359,29726,29718,12,2,326,26414,25624,1
EUW1_6882659376',19,0,2,8,0,369,32510,29812,19,2,366,31017,29252,0
EUW1_6882622277',8,0,0,9,0,347,25704,28222,11,1,375,27662,29984,0
EUW1_6882599432',22,0,3,10,1,405,35763,32795,13,1,305,25983,27540,1
EUW1_6882570739',10,0,1,7,1,378,27498,29582,8,1,431,27375,30494,0
EUW1_6882547652',8,0,0,10,1,366,24951,28961,14,1,358,28803,30745,0
EUW1_6882508925',1,0,0,12,0,322,20907,25600,19,6,434,34669,33598,0
EUW1_6881796687',12,0,1,9,0,366,29636,27669,18,1,377,29889,28812,1
EUW1_6877265126',13,0,1,8,1,390,30191,30964,9,0,355,26094,30068,0
EUW1_6877169136',10,0,1,10,0,388,27123,31717,8,1,390,26146,28688,0
EUW1_6877114092',9,0,0,13,1,338,24679,26474,12,1,373,28206,30142,0
EUW1_6876901353',15,1,0,7,1,344,29859,31200,11,1,357,26074,28995,1
EUW1_6876373487',8,0,0,4,0,342,23827,26334,13,0,337,26503,27301,0
EUW1_6876347539',9,0,0,9,1,375,26149,27481,18,2,354,32670,31971,0
EUW1_6876187816',17,0,0,5,1,331,29406,28749,12,0,335,27428,28518,1
EUW1_6875457374',8,0,1,17,1,346,28065,28535,18,3,383,30881,32265,0
EUW1_6875412122',7,0,1,9,0,333,24806,28584,15,1,371,28595,29795,0
EUW1_6875352530',11,0,0,5,1,332,26247,28481,12,0,326,25796,29059,0
EUW1_6874544701',20,0,0,12,1,378,31473,31735,14,3,389,29385,30117,0
EUW1_6872967257',7,0,0,9,1,341,26457,26013,15,4,308,28474,27126,0
EUW1_6872715627',12,0,0,5,1,342,26417,28691,6,0,344,23668,27781,0
EUW1_6852872454',6,0,0,15,0,251,22542,22475,20,3,356,33176,28549,0
EUW1_6882541559',5,0,0,8,0,400,25898,29562,10,1,422,29275,32939,0
EUW1_6878188600',12,0,0,11,0,365,27562,29029,19,2,333,30296,32826,0
EUW1_6877576196',15,0,0,6,1,375,29603,30836,11,1,332,26831,29088,0
EUW1_6877051418',10,0,1,11,1,347,26233,29340,8,1,371,26207,28360,0
EUW1_6876825809',16,0,1,9,1,411,30035,31692,5,1,398,25840,30062,1
EUW1_6876216948',17,0,1,8,1,374,30867,31922,10,0,363,25767,29152,0
EUW1_6876151010',17,0,1,8,1,373,31577,32237,8,1,344,25549,27557,1
EUW1_6876019465',15,0,0,12,1,338,29318,29038,25,3,344,35864,31093,0
EUW1_6875747723',12,0,0,16,0,323,28539,27604,21,2,373,32896,30415,0
EUW1_6875679721',8,0,0,9,0,329,24557,28746,13,2,407,30285,30962,0
EUW1_6875472334',10,0,0,12,0,352,26472,28600,18,2,391,31640,32259,0
EUW1_6875442574',7,0,0,11,1,357,25533,29178,15,1,351,28732,31210,0
EUW1_6875408525',9,0,1,6,1,397,27292,32522,9,0,383,25997,30638,0
EUW1_6874350098',7,0,1,9,0,368,24837,27726,11,1,359,27012,30279,0
EUW1_6874294053',10,0,0,9,0,402,28959,32439,12,1,394,28017,29006,1
EUW1_6874247786',18,1,2,14,1,363,30204,32067,8,2,419,27177,29964,1
EUW1_6874075296',15,0,1,10,1,368,29867,32730,12,1,368,27293,29142,1
EUW1_6874042005',15,1,1,17,0,311,28747,28806,17,2,344,30240,31955,0
EUW1_6874016494',14,0,0,11,1,351,28585,28121,16,1,342,28133,29894,1
EUW1_6883592067',15,0,1,8,0,344,29193,29090,20,0,331,30734,30105,0
EUW1_6883566594',16,0,1,4,1,374,29708,29487,12,1,325,26601,27882,1
EUW1_6882120958',16,1,0,10,0,371,30537,32007,14,1,347,28532,30487,1
EUW1_6876887994',10,0,0,10,0,349,26235,30063,17,0,377,30420,33625,0
EUW1_6876854017',9,0,0,12,1,294,23811,27529,17,3,337,30791,30654,0
EUW1_6876819733',12,0,0,3,0,409,27935,32564,6,1,364,24806,30655,1
EUW1_6876743204',22,0,1,11,1,323,31315,29883,16,1,363,30595,31463,0
EUW1_6876076786',8,0,0,8,1,323,24746,27548,13,0,394,28073,30250,0
EUW1_6876016519',14,0,0,9,1,364,27372,29748,9,0,319,26188,30079,0
EUW1_6875946313',22,0,0,15,1,334,31715,29729,26,1,339,34842,31493,0
EUW1_6875577339',17,0,3,13,1,372,32654,31873,13,1,318,27682,28503,1
EUW1_6875540827',16,0,0,10,1,311,29155,27033,22,2,382,33200,31986,0
EUW1_6875494854',19,0,1,8,1,304,31823,31750,19,0,353,30076,30213,1
EUW1_6875461531',24,0,0,9,1,389,33821,33091,17,1,304,29516,29696,1
EUW1_6875399080',17,1,1,14,0,259,28263,28576,15,2,351,29263,28252,0
EUW1_6875350846',8,0,2,7,1,398,26717,30468,5,1,370,24835,29890,0
EUW1_6875318072',10,0,3,6,1,371,29319,30564,15,1,316,26569,30267,1
EUW1_6875167936',10,0,2,8,1,410,29174,31075,7,2,305,23677,26533,1
EUW1_6883198069',15,0,2,9,0,315,28926,28143,14,2,332,29338,28551,0
EUW1_6882756178',12,0,1,12,0,347,28245,28261,15,2,373,30629,30298,0
EUW1_6882717931',9,0,0,9,0,357,26673,29694,19,0,360,30022,32932,1
EUW1_6882677791',25,0,2,12,0,362,33215,29537,10,2,334,27322,26854,1
EUW1_6882634049',6,0,0,13,1,329,23416,27966,12,4,380,29877,32226,1
EUW1_6882540177',5,0,0,12,0,364,24486,28446,17,3,363,30790,32037,0
EUW1_6882526463',15,0,0,13,0,314,27521,27148,15,1,328,29393,28373,0
EUW1_6882492881',12,0,0,8,1,317,27920,27609,20,0,302,30031,28890,0
EUW1_6882025693',19,1,4,4,1,405,34725,34788,5,0,318,22433,26367,1
EUW1_6881960064',8,0,1,7,1,376,25713,29014,11,0,336,26551,29671,1
EUW1_6881901077',22,0,3,10,1,383,33002,32498,10,1,352,25413,28965,0
EUW1_6881839618',16,0,0,9,1,315,30286,29720,18,1,336,29733,30097,0
EUW1_6881777707',15,0,1,2,0,335,27770,28272,11,0,314,25293,25949,0
EUW1_6881730527',6,0,0,11,0,305,22966,26461,25,1,326,31670,32300,0
EUW1_6880993506',8,0,0,7,0,349,25642,31020,12,1,362,28118,30405,0
EUW1_6880958782',19,0,0,4,1,353,29730,31662,8,1,313,24411,27613,1
EUW1_6879475523',18,0,1,11,1,345,31569,31353,15,1,357,27830,30382,1
EUW1_6878254499',15,0,1,6,0,397,28852,31209,5,0,322,22917,25825,1
EUW1_6878171096',13,0,0,5,0,426,28750,30432,11,0,434,27882,31813,1
EUW1_6878125767',7,0,0,3,1,319,23571,26024,11,0,338,25070,28378,1
EUW1_6881994779',7,0,0,7,1,383,26500,28277,9,0,379,25933,29637,0
EUW1_6881371848',14,0,0,12,0,321,26599,27510,22,2,358,32272,34043,1
EUW1_6880444494',22,0,2,11,1,373,33688,33070,5,1,291,22853,26662,1
EUW1_6880282874',9,1,0,6,0,347,25649,30758,6,1,376,24592,29103,1
EUW1_6879533407',20,0,2,10,1,361,31099,31007,12,1,321,28157,28149,1
EUW1_6879001300',14,0,0,8,1,328,28539,29886,15,0,340,28587,28882,1
EUW1_6876082470',9,0,0,11,0,320,24636,26695,17,3,360,30744,30122,1
EUW1_6875445856',10,0,0,10,0,405,26660,31394,9,1,394,28331,30254,1
EUW1_6869983166',16,1,1,4,0,381,30924,32899,8,0,325,24377,25973,1
EUW1_6869809156',13,1,0,7,1,369,29927,31565,17,1,358,29150,29445,1
EUW1_6869738352',20,0,0,7,1,347,30739,30308,12,1,286,25803,27914,1
EUW1_6869300473',13,0,1,17,0,315,27470,26827,19,4,307,32034,29326,0
EUW1_6869279747',8,0,0,8,0,355,24366,27699,19,2,355,31362,32420,0
EUW1_6869259161',13,0,0,7,0,322,26900,28924,22,1,387,30984,30589,0
EUW1_6869237206',13,0,1,10,1,369,28638,31902,4,2,361,24440,28956,0
EUW1_6869223561',16,1,1,7,1,370,28802,32931,6,0,388,25295,30513,1
EUW1_6882410079',8,0,0,10,1,359,24545,28115,11,0,351,27837,29231,0
EUW1_6882318635',12,0,1,7,1,361,26773,28558,6,0,311,23092,27365,1
EUW1_6882295397',21,0,1,6,0,323,29122,31318,9,0,356,24806,27921,1
EUW1_6881631095',10,0,0,11,0,350,26186,29534,7,1,344,24449,26420,1
EUW1_6881274788',6,0,0,12,0,352,24241,27666,23,2,363,31348,32749,0
EUW1_6881195863',11,0,1,4,1,378,29188,31891,8,0,388,25092,29801,0
EUW1_6881131476',13,1,1,7,1,339,28567,29082,10,1,321,25296,28382,0
EUW1_6881095771',13,0,1,7,1,373,28501,31139,10,0,342,25863,30300,1
EUW1_6881040572',18,0,2,11,1,332,29953,29569,14,1,337,28612,27972,0
EUW1_6881011737',19,0,1,8,1,308,29669,29464,10,0,350,26014,29206,1
EUW1_6880037476',19,1,1,10,1,340,30064,30823,11,1,345,27739,29379,1
EUW1_6879971872',14,0,1,8,0,377,29716,31059,18,1,322,27721,30954,1
EUW1_6879929086',12,0,2,5,1,376,28571,30274,7,1,349,23513,27167,1
EUW1_6879890780',6,0,1,5,1,387,26205,29174,12,1,389,29016,31536,0
EUW1_6879803247',12,0,0,9,1,401,28112,30511,4,1,355,24470,27551,1
EUW1_6879754336',19,0,1,8,1,325,29715,31772,10,0,327,26335,27032,1
EUW1_6879734697',18,0,1,11,1,374,31046,31316,5,1,369,24431,26742,1
EUW1_6879674746',22,0,1,10,1,364,31258,30174,15,0,347,28119,29331,0
EUW1_6879617320',10,1,0,8,1,381,25649,30073,13,0,393,27991,29902,0
EUW1_6879540714',15,0,2,17,1,388,32156,32117,10,1,355,26215,28996,1
EUW1_6879492891',5,1,1,4,0,435,26436,30702,4,0,350,22797,28836,1
EUW1_6877162688',21,0,2,14,1,379,32184,32602,6,1,316,24114,27516,1
EUW1_6877106905',2,0,0,15,0,292,20365,22753,16,3,383,30751,31033,0
EUW1_6877048048',6,1,1,8,1,401,25722,29671,5,1,397,25496,30071,1
EUW1_6876901727',13,0,1,10,1,401,29208,30323,6,0,321,24084,26991,1
EUW1_6876855770',16,0,0,11,1,318,27537,27284,8,0,337,25469,27138,0
EUW1_6881038475',12,0,0,9,0,287,25527,25244,18,1,341,29856,30531,1
EUW1_6880995062',9,0,1,7,1,409,27987,30524,8,0,377,24775,30149,0
EUW1_6875371911',10,0,0,12,1,381,26198,27982,6,1,383,26630,28038,0
EUW1_6875266194',8,1,0,8,0,355,25999,29942,13,0,355,27742,30647,0
EUW1_6875203058',9,0,0,11,0,324,25182,26233,21,1,362,30971,32140,1
EUW1_6883576933',13,0,0,11,0,269,26080,27367,27,3,362,33978,32972,0
EUW1_6883547471',11,0,0,8,1,385,27352,29542,11,1,359,27564,28360,0
EUW1_6883501748',22,1,1,8,0,344,32159,32054,14,0,327,27675,28395,1
EUW1_6883441396',16,0,1,8,0,313,28732,27968,18,0,313,30202,27253,1
EUW1_6883407250',20,0,0,9,1,302,29722,30664,12,1,339,27495,28390,0
EUW1_6883344731',16,0,0,9,0,309,27212,28262,18,2,335,30441,30487,1
EUW1_6883290660',11,0,3,9,0,354,29646,29594,10,1,364,26878,29030,1
EUW1_6883210685',12,0,1,9,0,335,27230,28321,8,1,365,25230,27644,1
EUW1_6883140312',21,0,4,4,0,381,34512,33551,12,0,318,26427,26846,1
EUW1_6882861550',11,0,1,16,0,329,28485,26824,26,3,354,34686,31548,0
EUW1_6882812194',9,0,0,10,0,347,25511,30143,17,1,383,30659,32425,0
EUW1_6882768405',10,0,1,7,0,311,25205,27262,16,1,364,31046,30397,0
EUW1_6882723749',8,0,0,8,0,357,25208,29448,15,0,372,27182,27735,0
EUW1_6882677048',17,0,2,8,1,354,31468,30687,15,0,375,27954,29008,1
EUW1_6882636836',15,0,0,10,0,334,27326,29326,11,1,380,28374,28598,1
EUW1_6882601874',12,0,1,2,0,372,29302,32638,11,0,365,26516,30600,1
EUW1_6882564146',19,0,1,9,1,353,31079,31326,14,1,323,27757,28738,1
EUW1_6882542021',8,0,0,5,0,338,25451,28991,12,0,371,26797,30065,1
EUW1_6882200449',17,0,0,8,0,360,29828,30314,15,1,356,28163,28999,1
EUW1_6882174124',17,0,0,17,0,332,31920,30277,20,5,353,33572,29978,0
EUW1_6883751921',17,0,0,12,0,325,27336,27262,16,2,394,31930,31460,0
EUW1_6883746518',10,0,2,8,1,402,29319,32749,6,0,366,25029,30663,1
EUW1_6883263051',14,0,0,4,0,337,27744,29776,16,0,338,28318,32014,0
EUW1_6883209100',16,1,0,9,1,354,28408,30676,4,0,337,22974,26493,1
EUW1_6883147927',24,0,1,5,1,377,34036,33864,9,1,307,24646,28161,1
EUW1_6883086589',11,0,1,8,1,352,28279,30318,9,1,351,26234,29489,0
EUW1_6882550120',5,0,0,7,1,388,24844,30681,12,0,387,28123,31667,0
EUW1_6882525028',12,0,1,3,0,392,28375,30916,4,0,350,22767,27451,1
EUW1_6882493814',10,1,1,4,0,397,28297,31261,9,0,387,25475,29538,0
EUW1_6882461992',15,0,1,14,0,330,29467,30200,14,2,343,28223,29263,0
EUW1_6882388966',8,1,1,12,0,362,25671,29435,16,2,367,30754,31219,0
EUW1_6882374812',17,0,1,14,1,354,30396,31500,5,2,368,26870,28175,0
EUW1_6881849129',16,0,1,8,0,360,28822,30686,10,0,329,25768,27842,1
EUW1_6881789138',19,1,1,9,1,374,31139,31745,8,1,326,25594,29338,1
EUW1_6881710773',8,0,0,4,0,340,24741,27902,11,0,365,26508,29684,0
EUW1_6881660573',10,0,1,8,0,363,26868,29183,15,2,357,29064,30503,0
EUW1_6881609058',5,0,0,14,0,316,22085,25734,14,3,359,29788,31087,0
EUW1_6881559986',19,0,2,10,1,346,31766,29914,14,0,299,26388,27076,1
EUW1_6881518434',20,0,0,8,0,375,30412,31050,8,1,296,23702,27434,1
EUW1_6883465166',23,0,0,9,0,368,32265,30110,19,1,347,30774,29694,0
EUW1_6882019476',9,0,1,12,0,374,27820,29724,14,1,330,28465,28706,1
EUW1_6881959556',21,0,0,11,0,339,31466,30890,13,2,387,30163,29789,1
EUW1_6881858340',7,0,0,7,1,373,24511,26983,6,0,331,23877,27291,1
EUW1_6881330157',7,0,0,7,1,374,26032,28471,8,0,381,25498,31671,1
EUW1_6880372046',11,0,2,8,1,385,29265,30393,8,0,291,24808,28331,1
EUW1_6880155348',21,1,0,12,1,334,31324,31473,10,2,338,26825,27884,1
EUW1_6880068906',10,0,0,9,0,371,26842,27195,20,1,322,31414,30380,0
EUW1_6879977182',10,0,1,10,0,344,26841,26048,20,1,300,29939,29083,0
EUW1_6879948666',21,1,2,8,1,382,33687,33478,4,0,357,22801,26216,1
EUW1_6879549540',18,1,4,10,1,395,34042,32288,8,0,331,25120,26956,1
EUW1_6878287893',11,0,0,10,0,356,26547,28425,16,1,346,28909,29677,0
EUW1_6878241368',12,0,1,14,1,345,27532,26732,19,1,371,31428,29880,0
EUW1_6878180785',4,0,0,9,0,346,24118,26825,8,1,352,25570,27439,0
EUW1_6878142242',15,0,0,12,1,316,27523,28355,14,3,359,30050,29735,0
EUW1_6877102670',12,0,0,12,1,317,26977,30439,14,1,369,29545,30281,0
EUW1_6876917570',13,0,1,13,1,351,28329,28804,14,2,341,28932,30346,0
EUW1_6876542774',12,0,0,6,0,383,28100,30961,16,1,333,26981,29198,1
EUW1_6881072837',8,1,0,2,1,387,26307,30550,2,0,389,22894,28310,1
EUW1_6880946142',15,0,1,12,1,353,29335,30415,13,0,353,26990,29647,1
EUW1_6880153143',17,0,0,6,1,355,30480,32052,6,1,289,22861,25247,1
EUW1_6879616150',11,0,0,8,1,424,27060,30997,5,0,376,24768,29258,0
EUW1_6879577140',15,1,0,10,1,337,29157,29247,5,3,357,24452,27084,1
EUW1_6879513038',11,0,0,12,1,337,25865,27340,13,1,383,28725,29796,1
EUW1_6879483734',12,0,0,6,1,407,27378,30928,6,1,372,25581,30049,1
EUW1_6878069885',3,0,0,13,1,321,22711,25896,15,2,406,30665,30742,0
EUW1_6877996594',12,0,0,14,0,336,27415,29080,22,0,336,31204,31606,0
EUW1_6877979756',8,0,0,13,0,321,25978,27268,13,1,362,28953,30474,0
EUW1_6877014761',15,0,0,10,1,306,27713,26663,16,2,391,31344,31352,0
EUW1_6876808838',5,0,0,7,0,403,24087,30032,14,1,402,30868,33501,0
EUW1_6872673229',11,0,0,7,0,364,27353,29761,17,1,373,29682,31757,0
EUW1_6872640783',10,0,1,10,0,352,25724,28265,17,1,371,28969,29936,0
EUW1_6872599163',16,0,1,10,1,331,29718,29605,15,1,304,28869,28461,1
EUW1_6872566268',8,1,0,12,1,348,25350,29340,14,1,366,27905,30484,1
EUW1_6872516878',15,0,1,10,1,377,29700,29152,11,0,321,26816,27755,1
EUW1_6867508663',24,0,4,13,1,344,35292,32499,9,2,306,26263,24751,1
EUW1_6867450187',17,0,0,9,1,401,30343,31954,11,1,363,28471,32131,1
EUW1_6867374096',4,0,1,8,1,324,23428,28048,12,0,378,26827,29595,0
EUW1_6867305622',9,0,0,7,0,395,26292,31149,8,0,366,25084,29230,1
EUW1_6866912298',5,0,0,15,0,323,22847,26238,20,3,381,33127,32373,0
EUW1_6866891586',3,0,0,15,0,292,20965,24316,20,5,400,35138,34196,0
EUW1_6866832752',12,0,2,10,1,371,28489,31449,13,0,347,27752,29918,0
EUW1_6866794537',6,0,0,7,1,290,22389,25433,20,1,366,30304,33787,0
EUW1_6866526345',12,0,1,7,1,341,27654,27650,9,0,375,26615,29277,1
EUW1_6866497809',12,0,1,11,0,360,29055,29447,14,1,311,26817,28856,1
EUW1_6864903198',17,0,0,8,1,317,28203,29915,10,1,380,27413,30671,1
EUW1_6864858677',9,0,0,9,1,351,25596,29091,15,1,409,30236,33096,0
EUW1_6864818604',10,0,1,4,0,386,28173,30160,8,0,351,25073,29058,1
EUW1_6864022792',17,0,0,10,1,334,29308,30582,11,0,345,25959,29398,1
EUW1_6883597036',3,0,0,16,0,330,22049,26680,17,5,389,33115,32737,0
EUW1_6883572091',26,0,3,7,1,420,38294,35243,13,3,264,25744,26863,1
EUW1_6883537633',8,0,1,7,0,365,26348,28272,15,1,348,28399,29092,0
EUW1_6882847840',16,0,1,8,1,361,31345,32975,8,2,378,26231,29783,1
EUW1_6882786358',18,0,2,6,1,363,30296,31438,8,0,311,23674,26848,1
EUW1_6882748034',18,0,1,6,1,373,31764,29901,16,1,295,27780,28759,1
EUW1_6882705066',7,0,0,8,1,336,24182,26086,18,1,352,29904,31190,0
EUW1_6882225553',25,0,1,10,1,350,31429,32230,10,1,308,24511,25478,1
EUW1_6882166201',23,0,1,10,0,326,33280,29850,20,2,335,31108,29481,1
EUW1_6872901483',15,0,0,7,0,385,28033,30342,21,0,305,29941,30003,1
EUW1_6872833104',14,0,0,8,0,395,29579,31292,17,0,350,29376,31509,1
EUW1_6872603192',8,0,1,6,0,347,26619,28136,15,1,379,29607,32288,0
EUW1_6872533821',16,0,0,12,1,375,30331,30269,13,0,317,27212,29188,0
EUW1_6872476064',9,0,2,6,1,368,27452,28271,11,0,348,26923,30263,0
EUW1_6822021733',9,0,1,13,1,357,28155,28118,11,3,358,28417,30699,0
EUW1_6821930297',11,0,0,9,0,316,25325,29812,12,0,361,27657,31069,1
EUW1_6821853361',14,0,1,6,1,348,28677,32332,9,1,338,25047,28199,1
EUW1_6820931928',21,0,2,13,1,314,33216,30781,17,0,351,29426,28897,1
EUW1_6798072792',10,0,0,12,0,296,26365,28175,24,2,405,34852,33002,1
EUW1_6873948889',17,0,1,16,0,332,29576,28345,20,1,348,30116,30563,0
EUW1_6873910988',12,0,1,8,0,368,28072,28796,14,0,373,27891,31277,0
EUW1_6873886582',11,0,0,16,0,325,27087,28235,26,3,382,36197,34783,0
EUW1_6873835505',12,1,0,9,1,413,28705,31605,9,2,355,26591,29808,0
EUW1_6873818956',9,0,1,18,0,325,27761,27667,28,6,385,37523,33737,0
EUW1_6873785407',8,0,0,6,1,396,26590,32624,5,0,364,23832,28267,1
EUW1_6873769433',10,0,0,12,0,345,25552,28339,16,1,395,30470,30431,0
EUW1_6873767748',6,0,0,5,1,377,24357,28390,11,0,395,27098,32079,0
EUW1_6872390258',7,0,0,17,0,366,25012,28733,29,3,411,35627,34284,0
EUW1_6872381590',11,0,0,10,0,325,26261,28599,12,1,357,28521,30645,0
